team,player,touches_for,touches_opp_box_for,passes_attempted_for,passes_completed_for,open_play_passes_for,passes_forward_for,passes_backward_for,passes_sideways_for,passes_opp_half_for,passes_own_half_for,crosses_attempted_for,crosses_completed_for,crosses_all_for,crosses_all_completed_for,long_passes_attempted_for,long_passes_completed_for,through_balls_for,passes_final_third_for,passes_final_third_completed_for,passes_from_final_third_for,passes_into_final_third_for,progressive_passes_for,passes_outside_own_third_for,corners_for,chances_created_for,assists_for,shots_for,shots_on_target_for,shots_off_target_for,shots_blocked_for,shots_in_box_for,shots_outside_box_for,shots_on_target_in_box_for,shots_on_target_outside_box_for,goals_for,goals_in_box_for,goals_outside_box_for,goals_from_shots_for,own_goals_for,own_goals_in_box_for,own_goals_outside_box_for,take_ons_for,take_ons_won_for,aerials_for,aerials_won_for,ground_duels_for,ground_duels_won_for,duels_contested_for,duels_won_for,smothers_for,tackles_for,interceptions_for,clearances_for,ball_recoveries_for,blocked_passes_for,pressing_actions_for,recovery_actions_for,pressing_actions_outside_own_third_for,missed_tackles_for,fouls_committed_for,fouls_won_for,possession_lost_for,sequences_for,sequence_passes_for,sequence_seconds_for,sequence_progress_m_for,sequence_length_m_for,sequence_start_x_m_for,build_up_attacks_for,direct_attacks_for,high_turnovers_for,high_turnover_shots_for,sequence_pressed_for,shot_ending_sequences_for,minutes,appearances,pass_accuracy_pct_for,cross_accuracy_pct_for,long_pass_accuracy_pct_for,shooting_accuracy_pct_for,cross_accuracy_all_pct_for,final_third_pass_accuracy_pct_for,conversion_pct_for,shot_conversion_pct_for,take_on_success_pct_for,aerial_success_pct_for,ground_duel_success_pct_for,duel_success_pct_for
Fulham,Timothy Castagne,309,10,210,167,207,83,70,57,74,93,5,1,5,1,21,4,1,41,32,37,9,15,173,0,4,4,4,2,2,0,4,0,2,0,0,0,0,0,0,0,0,3,1,11,3,24,11,35,14,0,6,4,16,18,2,23,34,14,2,9,4,47,90.0,379.0,1012.0,631.7849999999999,6086.649998059508,3689.0699999999997,1.0,1.0,1.0,0.0,19.0,8.0,419.0,5,79.52,20.0,19.05,50.0,20.0,78.05,0.0,0.0,33.33,27.27,45.83,40.0
Hull,Brooke Norton-Cuffy,19,3,8,7,8,4,3,1,4,3,2,0,2,0,1,1,0,2,1,3,0,1,5,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1,3,1,0,0,0,2,4,0,1,6,0,0,1,0,2,6.0,19.0,66.0,194.67000000000002,513.1893512370676,280.35,1.0,1.0,0.0,0.0,0.0,2.0,45.0,2,87.5,0.0,100.0,,0.0,50.0,0.0,0.0,50.0,,33.33,33.33
Hull,Cody Drameh,30,0,12,8,12,4,4,4,3,5,0,0,0,0,2,0,0,1,1,1,0,0,11,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,5,2,6,3,0,1,2,3,4,0,5,7,1,1,1,1,5,16.0,30.0,61.0,175.35000000000002,345.53152171232205,543.7950000000001,0.0,0.0,0.0,0.0,7.0,0.0,77.0,2,66.67,,0.0,0.0,,100.0,0.0,0.0,0.0,100.0,40.0,50.0
Hull,Elliot Stroud,66,4,37,25,37,10,11,16,14,11,4,1,4,1,4,1,1,18,10,15,3,3,22,0,1,1,3,0,3,0,1,2,0,0,0,0,0,0,0,0,0,1,1,6,2,13,6,19,8,0,5,2,1,12,0,14,13,10,1,6,0,20,16.0,37.0,96.0,58.80000000000002,536.5690556775021,792.015,0.0,0.0,1.0,0.0,6.0,1.0,249.0,4,67.57,25.0,25.0,0.0,25.0,55.56,0.0,0.0,100.0,33.33,46.15,42.11
Hull,Hidemasa Morita,21,0,15,12,15,7,2,6,5,7,1,0,1,0,1,0,1,2,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,3,2,5,3,0,0,0,1,1,0,1,2,1,1,0,0,4,5.0,18.0,37.0,41.89499999999998,262.1943869808791,255.36,0.0,0.0,0.0,0.0,0.0,1.0,45.0,1,80.0,0.0,0.0,,0.0,0.0,,,100.0,50.0,66.67,60.0
Hull,Jens Hjertø-Dahl,3,0,2,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,50.0,,,,,,,,,,50.0,50.0
Hull,Joe Gelhardt,19,3,9,6,9,3,2,4,6,0,0,0,1,0,0,0,0,6,4,7,0,2,2,1,0,0,3,0,1,2,1,2,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,3,3,0,0,0,0,1,0,0,1,0,0,0,0,5,5.0,6.0,14.0,18.585000000000004,51.48892297775091,454.755,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1,66.67,,,0.0,0.0,66.67,0.0,0.0,100.0,,100.0,100.0
Hull,John Egan,202,2,128,100,125,72,15,41,9,91,0,0,0,0,11,4,0,18,8,4,5,6,124,0,0,0,3,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,13,8,15,10,28,18,0,9,6,39,12,5,24,51,12,1,3,1,30,61.0,141.0,321.0,567.0,1917.822086084497,2602.5299999999997,0.0,2.0,0.0,0.0,11.0,3.0,457.0,5,78.12,,36.36,33.33,,44.44,0.0,0.0,,61.54,66.67,64.29
Hull,Konstantinos Tzolakis,256,0,180,75,103,172,0,8,0,75,0,0,0,0,150,48,0,58,15,0,15,2,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,7,10,10,1,1,0,0,13,0,1,13,0,0,0,5,105,132.0,316.0,1039.0,3310.545,5853.71775401564,1261.785,1.0,1.0,0.0,0.0,31.0,1.0,476.0,5,41.67,,32.0,,,25.86,,,,100.0,100.0,100.0
Hull,Lewie Coyle,170,4,101,76,96,52,26,23,39,37,8,1,8,1,19,9,0,38,24,19,11,15,82,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,7,21,9,0,3,2,7,11,1,10,18,5,2,2,4,30,74.0,194.0,451.0,445.725,2871.3469302192316,3481.9049999999997,0.0,1.0,0.0,0.0,10.0,4.0,354.0,5,75.25,12.5,47.37,,12.5,63.16,0.0,0.0,,25.0,53.85,42.86
Hull,Liam Millar,22,2,10,6,10,0,2,8,5,1,0,0,0,0,0,0,0,7,4,7,0,0,3,0,0,0,3,1,2,0,1,2,0,1,1,0,1,1,0,0,0,1,0,1,0,6,2,7,2,0,1,0,2,1,0,3,3,3,1,1,1,7,2.0,1.0,5.0,45.35999999999999,45.39184508256962,99.53999999999999,0.0,1.0,0.0,0.0,0.0,1.0,63.0,2,60.0,,,33.33,,57.14,33.33,33.33,0.0,0.0,33.33,28.57
Hull,Lucas Gourna-Douath,78,0,49,35,48,22,13,14,22,13,1,0,1,0,5,3,0,17,11,10,3,6,39,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1,5,3,17,7,22,10,0,5,2,2,7,2,14,9,6,3,2,1,20,31.0,72.0,175.0,156.03000000000003,1106.3155542133889,1696.275,1.0,1.0,2.0,1.0,5.0,3.0,150.0,3,71.43,0.0,60.0,,0.0,64.71,0.0,0.0,25.0,60.0,41.18,45.45
Hull,Lucas Herrington,104,4,80,72,79,38,22,20,25,47,0,0,0,0,2,1,0,19,14,7,8,13,73,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,2,13,7,0,2,2,11,6,3,9,17,1,1,1,0,9,24.0,66.0,170.0,416.01,1016.2731800905952,1165.29,0.0,3.0,0.0,0.0,3.0,5.0,227.0,5,90.0,,50.0,,,73.68,0.0,0.0,,55.56,50.0,53.85
Hull,Matt Crooks,80,0,52,40,49,22,11,19,16,24,1,1,1,1,7,4,0,9,4,2,4,5,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,21,9,25,13,0,8,0,6,4,5,23,10,9,5,5,1,16,17.0,51.0,165.0,99.22500000000001,750.8891294519577,712.3199999999999,0.0,0.0,0.0,0.0,5.0,0.0,209.0,3,76.92,100.0,57.14,,100.0,44.44,,,0.0,100.0,42.86,52.0
Hull,Matt Targett,7,0,5,5,5,2,1,2,0,5,0,0,0,0,1,1,0,1,1,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0,6.0,39.0,84.00000000000001,189.62882400814448,31.815,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1,100.0,,100.0,,,100.0,,,,,,
Hull,Mohamed Belloumi,184,16,78,56,75,35,22,21,41,15,6,0,11,0,12,6,1,38,27,28,5,10,50,6,5,4,13,5,6,2,6,7,2,3,2,1,1,2,0,0,0,15,6,5,2,48,23,53,25,0,16,9,4,14,4,44,18,31,8,7,1,43,58.0,83.0,161.0,222.28500000000003,1003.4254079720884,3897.075,0.0,2.0,3.0,1.0,8.0,8.0,400.0,5,71.79,0.0,50.0,45.45,0.0,71.05,15.38,15.38,40.0,40.0,47.92,47.17
Hull,Mohamed-Ali Cho,29,4,15,9,15,7,4,4,9,0,3,2,4,3,2,1,0,10,6,9,1,2,6,1,3,2,4,3,1,0,4,0,3,0,1,1,0,1,0,0,0,2,1,2,1,3,1,5,2,0,0,0,1,1,0,1,2,1,0,1,0,8,5.0,7.0,21.0,2.1000000000000076,112.3278130212653,364.875,0.0,0.0,0.0,0.0,0.0,1.0,96.0,4,60.0,66.67,50.0,75.0,75.0,60.0,25.0,25.0,50.0,50.0,33.33,40.0
Hull,Nobel Mendy,151,1,93,77,92,47,28,18,12,65,1,0,1,0,19,8,0,21,12,2,10,9,91,0,0,0,4,3,1,0,1,3,1,2,1,1,0,1,0,0,0,0,0,6,3,13,8,19,11,0,7,3,25,6,3,17,31,11,1,3,1,19,26.0,73.0,211.0,115.395,1139.5428431161213,902.1600000000001,0.0,1.0,0.0,0.0,10.0,2.0,249.0,4,82.8,0.0,42.11,75.0,0.0,57.14,25.0,25.0,,50.0,61.54,57.89
Hull,Oliver McBurnie,170,19,91,54,91,36,18,37,36,18,0,0,0,0,3,3,0,48,24,32,10,10,59,0,6,3,10,3,4,3,8,2,3,0,0,0,0,0,0,0,0,9,4,57,25,36,18,93,43,0,3,1,8,9,4,18,17,18,3,7,11,61,38.0,44.0,91.0,124.63500000000002,499.1614089566045,2380.35,0.0,0.0,2.0,0.0,4.0,6.0,461.0,5,59.34,,100.0,42.86,,50.0,0.0,0.0,44.44,43.86,50.0,46.24
Hull,Paddy McNair,7,0,4,3,4,1,1,2,0,3,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,3,0,0,0,0,1,2.0,1.0,0.0,0.0,0.0,91.035,0.0,0.0,0.0,0.0,1.0,0.0,33.0,1,75.0,,0.0,,,,,,,0.0,,0.0
Hull,Regan Slater,188,4,131,105,130,56,33,42,59,46,0,0,6,3,12,5,0,45,31,29,11,16,102,5,6,4,4,2,1,1,1,3,0,2,0,0,0,0,0,0,0,4,3,8,6,26,15,34,21,0,9,4,5,15,1,21,20,16,3,4,3,39,62.0,112.0,261.0,120.54000000000002,1536.3193589147465,3527.475,0.0,0.0,1.0,1.0,13.0,4.0,457.0,5,80.15,,41.67,66.67,50.0,68.89,0.0,0.0,75.0,75.0,57.69,61.76
Hull,Robinio Vaz,20,1,10,8,10,3,5,2,8,0,1,0,1,0,1,0,0,7,5,8,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,6,2,0,0,0,0,2,0,1,2,1,0,1,2,7,7.0,19.0,39.0,22.26,215.77103499198998,570.78,0.0,0.0,0.0,0.0,0.0,1.0,34.0,2,80.0,0.0,0.0,,0.0,71.43,,,,0.0,40.0,33.33
Hull,Ryan Giles,210,2,95,74,95,38,33,24,47,27,38,8,43,11,13,3,0,34,24,36,6,13,59,4,8,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,2,7,5,14,8,21,13,0,5,4,16,14,3,15,30,8,2,1,1,31,60.0,119.0,281.0,332.64,1819.8938765248288,3501.6449999999995,0.0,0.0,5.0,1.0,7.0,5.0,464.0,5,77.89,21.05,23.08,,25.58,70.59,0.0,0.0,50.0,71.43,57.14,61.9
Hull,Semi Ajayi,190,8,137,115,135,77,32,28,29,86,2,0,2,0,19,9,0,32,19,8,15,22,129,0,0,0,3,1,2,0,3,0,1,0,1,1,0,1,0,0,0,4,3,13,8,16,10,29,18,0,6,5,16,16,5,19,32,3,2,1,1,27,58.0,166.0,404.0,649.74,2614.8028181357813,2273.25,0.0,2.0,0.0,0.0,19.0,7.0,443.0,5,83.94,0.0,47.37,33.33,0.0,59.38,33.33,33.33,75.0,61.54,62.5,62.07
Hull,Sorba Thomas,63,3,34,26,34,14,9,11,20,6,7,1,7,1,3,1,0,19,14,17,1,6,17,0,3,3,3,0,1,2,1,2,0,0,0,0,0,0,0,0,0,4,2,3,0,11,3,14,3,0,1,0,1,7,0,2,8,0,0,1,0,21,12.0,19.0,50.0,118.85999999999999,335.8479690083475,754.74,0.0,0.0,1.0,1.0,3.0,3.0,130.0,3,76.47,14.29,33.33,0.0,14.29,73.68,0.0,0.0,50.0,0.0,27.27,21.43
Hull,Tim Iroegbunam,41,3,28,22,28,18,5,5,10,12,0,0,0,0,1,1,0,9,7,5,4,4,23,0,1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2,3,2,8,5,11,7,0,3,1,0,5,0,6,5,4,0,2,0,10,11.0,15.0,40.0,162.435,267.73026704399945,594.1949999999999,0.0,1.0,1.0,0.0,1.0,2.0,79.0,2,78.57,,100.0,0.0,,77.78,0.0,0.0,66.67,66.67,62.5,63.64
Ipswich,Abdoul Ouattara,122,1,99,89,98,34,36,29,28,61,0,0,0,0,5,0,0,19,16,11,7,13,88,0,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5,4,6,4,0,4,3,4,14,2,10,18,4,1,0,0,12,31.0,130.0,368.0,153.51000000000002,2136.731736565464,1308.3,0.0,2.0,1.0,1.0,5.0,2.0,165.0,5,89.9,,0.0,100.0,,84.21,0.0,0.0,,0.0,80.0,66.67
Ipswich,Abdul Fatawu,194,11,74,52,74,29,25,20,35,17,18,7,27,10,8,4,2,29,18,23,7,10,51,8,8,8,4,1,3,0,1,3,1,0,0,0,0,0,0,0,0,26,12,7,3,66,28,73,31,0,9,5,3,11,2,30,14,19,4,10,7,61,36.0,47.0,103.0,76.335,666.4219944360977,2475.06,0.0,1.0,1.0,0.0,9.0,4.0,384.0,5,70.27,38.89,50.0,25.0,37.04,62.07,0.0,0.0,46.15,42.86,42.42,42.47
Ipswich,Christian Walton,63,0,54,27,42,47,0,7,0,27,0,0,0,0,37,10,0,15,3,0,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,5,0,0,5,0,0,0,0,27,21.0,76.0,233.0,409.395,1188.2107079144898,178.395,1.0,0.0,0.0,0.0,3.0,0.0,98.0,1,50.0,,27.03,,,20.0,,,,100.0,,100.0
Ipswich,Chuba Akpom,30,3,15,10,15,4,5,6,8,2,0,0,0,0,0,0,0,3,1,6,0,0,9,0,0,0,2,1,0,1,2,0,1,0,1,1,0,1,0,0,0,3,0,11,4,9,3,20,7,0,1,0,0,2,2,5,2,4,1,1,2,11,2.0,2.0,6.0,38.95500000000001,48.19200835407601,54.075,0.0,1.0,0.0,0.0,1.0,1.0,100.0,3,66.67,,,100.0,,33.33,50.0,50.0,0.0,36.36,33.33,35.0
Ipswich,Daizen Maeda,86,6,41,35,41,6,19,16,26,9,3,0,3,0,0,0,0,11,8,15,1,0,26,0,0,0,3,2,1,0,3,0,2,0,0,0,0,0,0,0,0,5,0,7,2,28,8,35,10,0,8,0,7,4,6,27,11,18,7,6,0,15,18.0,54.0,212.0,243.495,892.4086148827635,911.085,1.0,1.0,2.0,1.0,5.0,3.0,274.0,5,85.37,0.0,,66.67,0.0,72.73,0.0,0.0,0.0,28.57,28.57,28.57
Ipswich,Dara O'Shea,321,8,202,149,192,113,31,58,42,107,7,4,7,4,28,7,0,41,19,14,12,22,188,0,4,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,2,23,16,21,12,44,28,0,7,6,33,18,2,22,51,17,4,3,3,56,109.0,378.0,916.0,799.9949999999999,5547.406147762568,5091.45,0.0,1.0,1.0,0.0,20.0,3.0,480.0,5,73.76,57.14,25.0,0.0,57.14,46.34,0.0,0.0,66.67,69.57,57.14,63.64
Ipswich,Darnell Furlong,19,0,13,9,13,5,2,6,4,5,0,0,0,0,1,0,0,1,1,2,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,5,3,0,1,1,1,0,0,3,1,0,1,0,0,5,2.0,20.0,55.0,8.881784197001252e-15,299.62650799282585,135.66,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1,69.23,,0.0,,,100.0,,,,66.67,50.0,60.0
Ipswich,Emersonn,99,15,38,27,38,11,10,17,19,8,1,1,1,1,1,0,0,17,9,13,1,1,25,0,2,1,9,4,4,1,9,0,4,0,2,2,0,2,0,0,0,6,3,25,7,20,11,45,18,0,3,0,3,4,3,10,7,7,3,1,5,36,19.0,26.0,121.0,106.89000000000001,371.44993818319836,1179.045,0.0,2.0,1.0,0.0,3.0,2.0,317.0,5,71.05,100.0,0.0,50.0,100.0,52.94,22.22,22.22,50.0,28.0,55.0,40.0
Ipswich,Exequiel Palacios,245,2,198,180,196,77,43,78,97,83,1,0,1,0,10,7,0,59,51,41,20,20,157,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,25,15,26,16,0,9,6,4,23,1,23,27,13,2,5,6,24,58.0,189.0,503.0,423.04499999999996,2905.5414536132803,2944.515,0.0,3.0,3.0,1.0,12.0,5.0,289.0,4,90.91,0.0,70.0,,0.0,86.44,,,0.0,100.0,60.0,61.54
Ipswich,Florentino,36,1,28,20,28,8,7,13,15,5,1,0,1,0,1,0,0,13,9,10,4,5,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,2,5,2,0,1,1,0,0,1,4,0,4,0,1,0,10,7.0,11.0,14.0,19.214999999999996,81.20155464571926,370.125,0.0,0.0,0.0,0.0,2.0,0.0,45.0,2,71.43,0.0,0.0,,0.0,69.23,,,100.0,0.0,50.0,40.0
Ipswich,Issa Diop,326,3,267,242,258,134,49,84,40,202,0,0,0,0,20,8,0,20,15,5,10,15,262,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,9,7,15,7,24,14,0,4,11,23,21,3,25,44,11,2,5,1,27,65.0,190.0,502.0,796.95,2958.283022079794,2211.195,0.0,3.0,1.0,1.0,20.0,2.0,480.0,5,90.64,,40.0,,,75.0,0.0,0.0,100.0,77.78,46.67,58.33
Ipswich,Jack Clarke,101,6,75,60,75,26,29,20,43,17,3,1,3,1,4,3,1,38,27,35,8,13,40,0,4,2,4,2,1,1,2,2,2,0,1,1,0,1,0,0,0,2,1,2,2,14,4,16,6,0,2,2,1,5,2,10,6,5,2,2,1,24,11.0,30.0,72.0,5.984999999999989,373.0762046059048,631.6800000000001,0.0,0.0,1.0,0.0,3.0,0.0,181.0,4,80.0,33.33,75.0,66.67,33.33,71.05,25.0,25.0,50.0,100.0,28.57,37.5
Ipswich,Jacob Greaves,244,2,200,179,176,88,33,79,47,132,0,0,0,0,12,5,0,28,20,21,7,11,179,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,7,13,10,25,17,0,5,2,18,12,3,13,30,9,1,2,5,22,67.0,257.0,662.0,1170.225,4048.003558503996,1970.325,3.0,0.0,1.0,1.0,12.0,8.0,374.0,4,89.5,,41.67,,,71.43,,,,58.33,76.92,68.0
Ipswich,Jaden Philogene,38,2,19,15,19,7,8,4,9,6,2,0,3,0,1,1,1,8,5,8,2,2,11,1,0,0,2,1,0,1,0,2,0,1,0,0,0,0,0,0,0,4,2,1,0,9,3,10,3,0,0,0,0,4,1,3,4,3,1,1,1,10,6.0,29.0,71.0,13.334999999999987,379.59274867141926,442.05,0.0,0.0,0.0,0.0,0.0,0.0,67.0,2,78.95,0.0,100.0,100.0,0.0,62.5,0.0,0.0,50.0,0.0,33.33,30.0
Ipswich,Julio Enciso,218,17,122,103,122,44,35,43,70,33,1,0,1,0,7,4,0,51,39,43,12,15,79,0,6,4,17,4,8,5,6,11,2,2,0,0,0,0,0,0,0,29,8,3,1,55,19,58,20,0,2,3,2,24,1,9,26,7,1,2,9,60,52.0,106.0,285.0,134.08499999999995,1644.1769786059945,2955.75,0.0,0.0,6.0,2.0,6.0,6.0,431.0,5,84.43,0.0,57.14,33.33,0.0,76.47,0.0,0.0,27.59,33.33,34.55,34.48
Ipswich,Kasey McAteer,19,0,12,11,12,3,6,3,4,7,0,0,0,0,0,0,0,2,2,3,0,1,9,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,3,1,5,1,0,1,0,0,4,1,3,4,3,0,1,0,3,4.0,8.0,21.0,-23.94,83.30729362812389,138.285,0.0,0.0,0.0,0.0,1.0,0.0,62.0,3,91.67,,,100.0,,100.0,0.0,0.0,0.0,0.0,33.33,20.0
Ipswich,Kjell Scherpen,184,0,124,76,100,112,0,12,0,76,0,0,0,0,71,25,0,27,7,0,7,1,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,6,2,0,1,3,7,0,1,10,0,0,0,1,48,56.0,211.0,838.0,2120.58,3847.8337131968105,488.145,1.0,1.0,0.0,0.0,15.0,2.0,382.0,4,61.29,,35.21,,,25.93,,,,100.0,100.0,100.0
Ipswich,Leif Davis,249,14,140,106,136,47,59,34,52,54,13,2,14,2,13,7,1,43,29,43,6,15,97,0,4,4,6,3,3,0,6,0,3,0,2,2,0,2,0,0,0,1,0,7,3,11,5,18,8,0,2,3,15,10,1,7,25,4,0,1,3,44,74.0,271.0,682.0,408.65999999999997,4128.584702790234,3569.58,1.0,0.0,1.0,0.0,11.0,5.0,480.0,5,75.71,15.38,53.85,50.0,14.29,67.44,33.33,33.33,0.0,42.86,45.45,44.44
Ipswich,Marcelino Núñez,93,2,70,61,70,28,13,29,30,31,1,0,2,1,4,3,0,19,14,12,6,7,58,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,13,5,13,5,0,3,1,4,10,0,11,14,5,6,1,0,13,17.0,30.0,66.0,-25.830000000000005,325.43226080842,1040.13,0.0,0.0,1.0,0.0,2.0,2.0,140.0,2,87.14,0.0,75.0,0.0,50.0,73.68,0.0,0.0,66.67,,38.46,38.46
Ipswich,Sasa Lukic,296,2,248,221,239,92,56,100,106,115,0,0,9,0,11,5,1,58,41,32,21,21,216,8,5,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,6,2,27,9,33,11,0,7,6,9,13,1,30,22,23,5,11,1,29,62.0,187.0,427.0,517.125,2645.174881402232,3313.38,2.0,2.0,2.0,1.0,9.0,9.0,409.0,5,89.11,,45.45,,0.0,70.69,0.0,0.0,50.0,33.33,33.33,33.33
Ipswich,Sindre Egeli,2,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1,100.0,,,,,,,,,,50.0,50.0
Ipswich,Zian Flemming,28,3,14,7,14,8,5,1,6,1,1,0,1,0,2,0,0,10,4,7,1,1,7,0,1,0,5,3,2,0,3,2,1,2,1,1,0,1,0,0,0,1,1,7,3,7,2,14,5,0,1,0,1,3,0,5,4,5,0,4,0,10,10.0,5.0,12.0,33.49500000000002,91.80733882050986,753.165,0.0,0.0,0.0,0.0,0.0,5.0,81.0,3,50.0,0.0,0.0,60.0,0.0,40.0,20.0,20.0,100.0,42.86,28.57,35.71
Leeds,Anton Stach,268,12,144,99,137,58,38,48,57,42,6,1,28,4,12,8,0,59,34,40,12,20,104,17,6,4,7,2,2,3,2,5,1,1,1,0,1,1,0,0,0,8,2,18,12,48,24,66,36,0,13,11,14,21,4,43,35,27,5,10,9,66,106.0,174.0,341.0,464.20500000000004,2160.7855343441124,6910.155000000001,0.0,2.0,6.0,2.0,12.0,10.0,460.0,5,68.75,16.67,66.67,50.0,14.29,57.63,14.29,14.29,25.0,66.67,50.0,54.55
Leeds,Ao Tanaka,167,4,122,110,118,38,43,41,44,66,0,0,0,0,3,2,0,24,17,14,10,15,108,0,0,0,5,0,4,1,3,2,0,0,0,0,0,0,0,0,0,4,3,4,2,19,13,23,15,0,8,2,8,10,3,18,18,11,1,4,2,15,41.0,102.0,276.0,210.0,1733.5695741268876,2240.805,0.0,1.0,2.0,0.0,8.0,5.0,258.0,4,90.16,,66.67,0.0,,70.83,0.0,0.0,75.0,50.0,68.42,65.22
Leeds,Brenden Aaronson,81,1,39,28,39,15,12,12,16,12,0,0,0,0,1,1,0,15,9,11,3,6,28,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,5,2,10,4,26,11,36,15,0,3,0,2,11,4,15,13,10,7,1,6,28,22.0,32.0,88.0,124.845,535.4395216789559,1138.83,0.0,0.0,2.0,0.0,4.0,0.0,208.0,5,71.79,,100.0,100.0,,60.0,0.0,0.0,40.0,40.0,42.31,41.67
Leeds,Daniel James,34,4,9,7,9,4,2,3,7,0,4,0,4,0,1,1,0,4,4,4,1,3,5,0,0,0,6,0,3,3,2,4,0,0,0,0,0,0,0,0,0,9,4,3,1,12,4,15,5,0,0,0,1,4,1,2,5,2,0,1,0,10,10.0,12.0,41.0,23.415000000000006,203.2078464258849,615.1949999999999,0.0,0.0,0.0,0.0,2.0,3.0,65.0,3,77.78,0.0,100.0,0.0,0.0,100.0,0.0,0.0,44.44,33.33,33.33,33.33
Leeds,Dominic Calvert-Lewin,124,16,69,37,69,29,14,26,26,11,0,0,0,0,0,0,0,31,16,23,4,4,46,0,0,0,11,6,2,3,10,1,6,0,3,3,0,3,0,0,0,6,1,43,24,21,5,64,29,0,0,0,10,13,0,11,23,10,2,9,4,47,21.0,21.0,52.0,60.69000000000001,329.1344647874171,1456.455,0.0,0.0,2.0,1.0,3.0,6.0,428.0,5,53.62,,,75.0,,51.61,27.27,27.27,16.67,55.81,23.81,45.31
Leeds,Ethan Ampadu,316,1,222,184,210,88,52,82,69,115,2,1,2,1,21,7,0,40,23,23,12,28,199,0,5,5,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,1,12,4,28,17,40,21,0,12,11,10,24,2,34,34,23,5,4,4,44,121.0,321.0,722.0,980.175,4661.570284515717,7115.219999999999,1.0,0.0,2.0,0.0,13.0,8.0,467.0,5,82.88,50.0,33.33,0.0,50.0,57.5,0.0,0.0,100.0,33.33,60.71,52.5
